CargoManifestId,tripId,departureDate,arrivalDate,ShipMmsi,TruckLicensePlate,containerNumber,DeparturePort,arrivalPort,xValue,yValue,zValue,ContainerDepartDate,ContainerArrivDate,load,payload,tare,length,width,height,IsoCode,idType,temp,ShipCaptain,ShipCEE,TruckDriver
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267435,N/A,014165,Balboa,Zeebrugge,9,9,3,05/12/2021 11:34,17/12/2021 23:34,Laptops,15208,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267436,N/A,017025,Cristobal,Brest,8,7,5,09/12/2021 15:34,13/12/2021 19:34,Smartphones,12169,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267437,N/A,004293,Balboa,Cristobal,16,8,3,05/12/2021 11:34,09/12/2021 15:34,Ice-cream,9224,3080,6.096,2.5908,2.5908,22R1,1,-8,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267438,N/A,012843,Brest,Zeebrugge,16,13,3,13/12/2021 19:34,17/12/2021 23:34,Smartphones,9848,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267439,N/A,039956,Cristobal,Brest,13,24,0,09/12/2021 15:34,13/12/2021 19:34,Processors,13011,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267440,N/A,018354,Brest,Zeebrugge,16,3,0,13/12/2021 19:34,17/12/2021 23:34,Car Parts,11320,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267441,N/A,035954,Balboa,Zeebrugge,15,0,2,05/12/2021 11:34,17/12/2021 23:34,Processors,12148,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267442,N/A,013852,Cristobal,Brest,7,24,1,09/12/2021 15:34,13/12/2021 19:34,Ice-cream,20714,3080,6.096,2.5908,2.5908,22R1,1,-6,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267443,N/A,013059,Balboa,Cristobal,6,0,2,05/12/2021 11:34,09/12/2021 15:34,Cars,5943,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267444,N/A,035045,Balboa,Brest,2,18,6,05/12/2021 11:34,13/12/2021 19:34,Raptor engines,17684,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267445,N/A,037871,Brest,Zeebrugge,14,14,0,13/12/2021 19:34,17/12/2021 23:34,Fish,21169,3080,6.096,2.5908,2.5908,22R1,1,-8,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267446,N/A,015358,Cristobal,Zeebrugge,13,18,5,09/12/2021 15:34,17/12/2021 23:34,Smartphones,16427,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267447,N/A,000931,Los Angeles,Brest,4,13,1,01/12/2021 07:34,13/12/2021 19:34,Processors,20225,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267448,N/A,032075,Balboa,Zeebrugge,14,2,0,05/12/2021 11:34,17/12/2021 23:34,Vegetables,27012,3080,6.096,2.5908,2.5908,22R1,1,-4,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267449,N/A,008894,Balboa,Brest,8,25,-2,05/12/2021 11:34,13/12/2021 19:34,Processors,10241,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267450,N/A,030221,Balboa,Cristobal,11,20,0,05/12/2021 11:34,09/12/2021 15:34,Vaccines,15490,3080,6.096,2.5908,2.5908,22R1,2,-5,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267451,N/A,008309,Cristobal,Brest,11,4,2,09/12/2021 15:34,13/12/2021 19:34,Fish,27088,3080,6.096,2.5908,2.5908,22R1,1,-10,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267452,N/A,006207,Los Angeles,Zeebrugge,16,25,4,01/12/2021 07:34,17/12/2021 23:34,Processors,16225,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267453,N/A,011398,Cristobal,Brest,16,0,2,09/12/2021 15:34,13/12/2021 19:34,Laptops,8203,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267454,N/A,008158,Los Angeles,Brest,9,25,3,01/12/2021 07:34,13/12/2021 19:34,Laptops,4413,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267455,N/A,023946,Los Angeles,Cristobal,11,21,0,01/12/2021 07:34,09/12/2021 15:34,Vegetables,20722,3080,6.096,2.5908,2.5908,22R1,1,-6,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267456,N/A,018755,Cristobal,Brest,10,15,4,09/12/2021 15:34,13/12/2021 19:34,Processors,13116,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267457,N/A,003548,Brest,Zeebrugge,10,4,1,13/12/2021 19:34,17/12/2021 23:34,Laptops,5356,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267458,N/A,032417,Los Angeles,Cristobal,14,4,0,01/12/2021 07:34,09/12/2021 15:34,Meat,20620,3080,6.096,2.5908,2.5908,22R1,1,3,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267459,N/A,020802,Los Angeles,Brest,9,22,5,01/12/2021 07:34,13/12/2021 19:34,Fish,10514,3080,6.096,2.5908,2.5908,22R1,1,-5,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267460,N/A,035935,Cristobal,Brest,14,14,-2,09/12/2021 15:34,13/12/2021 19:34,Cars,11267,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267461,N/A,017319,Brest,Zeebrugge,0,13,0,13/12/2021 19:34,17/12/2021 23:34,Concrete,22481,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267462,N/A,033865,Balboa,Cristobal,6,0,-1,05/12/2021 11:34,09/12/2021 15:34,Meat,22199,3080,6.096,2.5908,2.5908,22R1,1,-7,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267463,N/A,002448,Los Angeles,Cristobal,10,23,4,01/12/2021 07:34,09/12/2021 15:34,Laptops,18000,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267464,N/A,032046,Balboa,Brest,11,18,-1,05/12/2021 11:34,13/12/2021 19:34,Car Parts,16568,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267465,N/A,003749,Los Angeles,Zeebrugge,8,5,5,01/12/2021 07:34,17/12/2021 23:34,Car Parts,20735,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267466,N/A,002350,Los Angeles,Balboa,8,20,6,01/12/2021 07:34,05/12/2021 11:34,Laptops,7467,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267467,N/A,003568,Balboa,Cristobal,8,17,5,05/12/2021 11:34,09/12/2021 15:34,Processors,13047,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267468,N/A,034776,Los Angeles,Zeebrugge,12,14,0,01/12/2021 07:34,17/12/2021 23:34,Fish,3539,3080,6.096,2.5908,2.5908,22R1,1,-8,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267469,N/A,027119,Cristobal,Brest,1,20,5,09/12/2021 15:34,13/12/2021 19:34,Ice-cream,11952,3080,6.096,2.5908,2.5908,22R1,1,1,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267470,N/A,004354,Brest,Zeebrugge,11,17,6,13/12/2021 19:34,17/12/2021 23:34,Cars,17347,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267471,N/A,003358,Brest,Zeebrugge,3,3,0,13/12/2021 19:34,17/12/2021 23:34,Raptor engines,10866,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267472,N/A,018822,Brest,Zeebrugge,7,4,0,13/12/2021 19:34,17/12/2021 23:34,Car Parts,15072,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267473,N/A,006893,Balboa,Brest,15,25,6,05/12/2021 11:34,13/12/2021 19:34,Cars,8855,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267474,N/A,018176,Balboa,Zeebrugge,12,25,5,05/12/2021 11:34,17/12/2021 23:34,Concrete,4704,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267475,N/A,009082,Balboa,Zeebrugge,8,16,0,05/12/2021 11:34,17/12/2021 23:34,Smartphones,9000,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267476,N/A,035517,Cristobal,Zeebrugge,14,15,0,09/12/2021 15:34,17/12/2021 23:34,Ice-cream,16833,3080,6.096,2.5908,2.5908,22R1,1,-6,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267477,N/A,031450,Balboa,Cristobal,13,9,-2,05/12/2021 11:34,09/12/2021 15:34,Raptor engines,13992,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267478,N/A,014531,Balboa,Zeebrugge,3,16,-2,05/12/2021 11:34,17/12/2021 23:34,Smartphones,8572,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267479,N/A,027527,Cristobal,Zeebrugge,9,24,-1,09/12/2021 15:34,17/12/2021 23:34,Raptor engines,8231,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267480,N/A,015059,Los Angeles,Zeebrugge,1,1,3,01/12/2021 07:34,17/12/2021 23:34,Meat,23896,3080,6.096,2.5908,2.5908,22R1,1,-1,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267481,N/A,012602,Cristobal,Zeebrugge,6,0,4,09/12/2021 15:34,17/12/2021 23:34,Processors,8216,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267482,N/A,031274,Brest,Zeebrugge,10,17,6,13/12/2021 19:34,17/12/2021 23:34,Cars,4889,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267483,N/A,027657,Cristobal,Zeebrugge,15,17,-1,09/12/2021 15:34,17/12/2021 23:34,Vaccines,4929,3080,6.096,2.5908,2.5908,22R1,2,-5,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267484,N/A,030687,Los Angeles,Cristobal,2,14,2,01/12/2021 07:34,09/12/2021 15:34,Smartphones,22912,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267485,N/A,033516,Cristobal,Zeebrugge,2,5,2,09/12/2021 15:34,17/12/2021 23:34,Car Parts,11191,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267486,N/A,011973,Brest,Zeebrugge,12,23,3,13/12/2021 19:34,17/12/2021 23:34,Processors,11288,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267487,N/A,010884,Balboa,Zeebrugge,3,1,5,05/12/2021 11:34,17/12/2021 23:34,Laptops,15618,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267488,N/A,017010,Cristobal,Brest,10,7,1,09/12/2021 15:34,13/12/2021 19:34,Cars,7762,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267489,N/A,011122,Balboa,Zeebrugge,14,20,4,05/12/2021 11:34,17/12/2021 23:34,Vaccines,11167,3080,6.096,2.5908,2.5908,22R1,2,-5,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267490,N/A,034714,Cristobal,Zeebrugge,16,24,-2,09/12/2021 15:34,17/12/2021 23:34,Raptor engines,9526,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267491,N/A,017875,Cristobal,Zeebrugge,2,8,-2,09/12/2021 15:34,17/12/2021 23:34,Cars,9131,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267492,N/A,031798,Cristobal,Zeebrugge,4,24,2,09/12/2021 15:34,17/12/2021 23:34,Raptor engines,7674,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267493,N/A,038147,Cristobal,Zeebrugge,15,11,3,09/12/2021 15:34,17/12/2021 23:34,Cars,9290,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267494,N/A,002216,Los Angeles,Brest,9,0,-1,01/12/2021 07:34,13/12/2021 19:34,Raptor engines,7495,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267495,N/A,025585,Balboa,Brest,1,16,2,05/12/2021 11:34,13/12/2021 19:34,Vaccines,25441,3080,6.096,2.5908,2.5908,22R1,2,-5,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267496,N/A,013211,Cristobal,Zeebrugge,8,20,-2,09/12/2021 15:34,17/12/2021 23:34,Smartphones,18240,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267497,N/A,018258,Balboa,Zeebrugge,8,3,0,05/12/2021 11:34,17/12/2021 23:34,Vegetables,23521,3080,6.096,2.5908,2.5908,22R1,1,-10,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267498,N/A,020724,Cristobal,Zeebrugge,3,14,3,09/12/2021 15:34,17/12/2021 23:34,Meat,23263,3080,6.096,2.5908,2.5908,22R1,1,-8,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267499,N/A,014341,Brest,Zeebrugge,5,3,1,13/12/2021 19:34,17/12/2021 23:34,Fish,21333,3080,6.096,2.5908,2.5908,22R1,1,-3,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267500,N/A,012582,Brest,Zeebrugge,3,5,6,13/12/2021 19:34,17/12/2021 23:34,Vegetables,10523,3080,6.096,2.5908,2.5908,22R1,1,-1,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267501,N/A,003901,Balboa,Zeebrugge,8,13,-2,05/12/2021 11:34,17/12/2021 23:34,Meat,17359,3080,6.096,2.5908,2.5908,22R1,1,-3,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267502,N/A,024295,Balboa,Cristobal,12,17,5,05/12/2021 11:34,09/12/2021 15:34,Raptor engines,24911,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267503,N/A,032793,Los Angeles,Balboa,0,15,-1,01/12/2021 07:34,05/12/2021 11:34,Vaccines,15338,3080,6.096,2.5908,2.5908,22R1,2,-5,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267504,N/A,031492,Cristobal,Brest,9,21,2,09/12/2021 15:34,13/12/2021 19:34,Raptor engines,13122,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267505,N/A,011711,Cristobal,Zeebrugge,16,4,3,09/12/2021 15:34,17/12/2021 23:34,Processors,18131,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267506,N/A,011841,Los Angeles,Brest,15,24,5,01/12/2021 07:34,13/12/2021 19:34,Vaccines,13340,3080,6.096,2.5908,2.5908,22R1,2,-5,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267507,N/A,030094,Los Angeles,Brest,9,11,1,01/12/2021 07:34,13/12/2021 19:34,Meat,12100,3080,6.096,2.5908,2.5908,22R1,1,-1,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267508,N/A,000270,Balboa,Zeebrugge,0,10,0,05/12/2021 11:34,17/12/2021 23:34,Fish,19606,3080,6.096,2.5908,2.5908,22R1,1,-3,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267509,N/A,006922,Cristobal,Zeebrugge,9,24,4,09/12/2021 15:34,17/12/2021 23:34,Processors,9280,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267510,N/A,029152,Brest,Zeebrugge,3,6,-2,13/12/2021 19:34,17/12/2021 23:34,Car Parts,4898,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267511,N/A,010636,Los Angeles,Cristobal,4,24,5,01/12/2021 07:34,09/12/2021 15:34,Fish,7045,3080,6.096,2.5908,2.5908,22R1,1,4,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267512,N/A,012621,Brest,Zeebrugge,14,17,5,13/12/2021 19:34,17/12/2021 23:34,Concrete,14951,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267513,N/A,000261,Los Angeles,Zeebrugge,10,15,4,01/12/2021 07:34,17/12/2021 23:34,Car Parts,11349,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267514,N/A,022728,Brest,Zeebrugge,14,19,5,13/12/2021 19:34,17/12/2021 23:34,Meat,25396,3080,6.096,2.5908,2.5908,22R1,1,-8,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267515,N/A,035471,Los Angeles,Zeebrugge,8,17,1,01/12/2021 07:34,17/12/2021 23:34,Laptops,20945,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267516,N/A,009033,Cristobal,Brest,12,20,0,09/12/2021 15:34,13/12/2021 19:34,Concrete,21241,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267517,N/A,009612,Los Angeles,Brest,1,0,3,01/12/2021 07:34,13/12/2021 19:34,Cars,5888,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267518,N/A,019978,Balboa,Zeebrugge,15,2,3,05/12/2021 11:34,17/12/2021 23:34,Laptops,15373,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267519,N/A,009217,Brest,Zeebrugge,16,1,4,13/12/2021 19:34,17/12/2021 23:34,Processors,23411,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267520,N/A,003353,Los Angeles,Cristobal,3,18,-2,01/12/2021 07:34,09/12/2021 15:34,Concrete,22606,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267521,N/A,019567,Balboa,Cristobal,3,6,4,05/12/2021 11:34,09/12/2021 15:34,Vegetables,7143,3080,6.096,2.5908,2.5908,22R1,1,-12,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267522,N/A,033313,Balboa,Cristobal,7,3,6,05/12/2021 11:34,09/12/2021 15:34,Fish,8307,3080,6.096,2.5908,2.5908,22R1,1,-5,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267523,N/A,005067,Brest,Zeebrugge,7,22,1,13/12/2021 19:34,17/12/2021 23:34,Cars,4599,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267524,N/A,022990,Brest,Zeebrugge,3,23,6,13/12/2021 19:34,17/12/2021 23:34,Smartphones,6355,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267525,N/A,001267,Los Angeles,Zeebrugge,0,1,-2,01/12/2021 07:34,17/12/2021 23:34,Meat,19674,3080,6.096,2.5908,2.5908,22R1,1,6,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267526,N/A,001124,Balboa,Cristobal,7,15,4,05/12/2021 11:34,09/12/2021 15:34,Car Parts,5806,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267527,N/A,021751,Los Angeles,Zeebrugge,16,3,-1,01/12/2021 07:34,17/12/2021 23:34,Fish,10031,3080,6.096,2.5908,2.5908,22R1,1,-9,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267528,N/A,009022,Brest,Zeebrugge,3,5,2,13/12/2021 19:34,17/12/2021 23:34,Vegetables,11162,3080,6.096,2.5908,2.5908,22R1,1,0,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267529,N/A,022643,Cristobal,Zeebrugge,0,2,3,09/12/2021 15:34,17/12/2021 23:34,Laptops,13209,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267530,N/A,039184,Cristobal,Zeebrugge,6,24,3,09/12/2021 15:34,17/12/2021 23:34,Smartphones,15653,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267531,N/A,020863,Brest,Zeebrugge,11,20,3,13/12/2021 19:34,17/12/2021 23:34,Raptor engines,8133,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267532,N/A,009044,Balboa,Zeebrugge,3,1,6,05/12/2021 11:34,17/12/2021 23:34,Vaccines,16746,3080,6.096,2.5908,2.5908,22R1,2,-5,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267533,N/A,015738,Cristobal,Zeebrugge,0,18,3,09/12/2021 15:34,17/12/2021 23:34,Concrete,5569,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267534,N/A,032345,Los Angeles,Brest,11,23,3,01/12/2021 07:34,13/12/2021 19:34,Smartphones,13754,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267535,N/A,039427,Cristobal,Brest,0,25,6,09/12/2021 15:34,13/12/2021 19:34,Meat,10546,3080,6.096,2.5908,2.5908,22R1,1,-7,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267536,N/A,036386,Cristobal,Zeebrugge,9,14,1,09/12/2021 15:34,17/12/2021 23:34,Concrete,5157,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267537,N/A,015332,Cristobal,Brest,6,6,0,09/12/2021 15:34,13/12/2021 19:34,Processors,17534,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267538,N/A,014659,Balboa,Brest,5,24,3,05/12/2021 11:34,13/12/2021 19:34,Smartphones,21023,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267539,N/A,013511,Cristobal,Zeebrugge,12,18,-2,09/12/2021 15:34,17/12/2021 23:34,Smartphones,16274,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267540,N/A,011016,Brest,Zeebrugge,4,24,-2,13/12/2021 19:34,17/12/2021 23:34,Concrete,16038,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267541,N/A,008945,Brest,Zeebrugge,11,21,6,13/12/2021 19:34,17/12/2021 23:34,Car Parts,7462,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267542,N/A,017605,Los Angeles,Cristobal,12,15,6,01/12/2021 07:34,09/12/2021 15:34,Concrete,23925,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
